gene_name|species_name|transcript_id|protein_id|isoform_status
SUOX|microcebus_murinus|ENSMICT00000063558|ENSMICP00000041056|canonical
SUOX|nomascus_leucogenys|ENSNLET00000022400|ENSNLEP00000021319|canonical
SUOX|nomascus_leucogenys|ENSNLET00000047622|ENSNLEP00000034986|alternative
SUOX|pan_paniscus|ENSPPAT00000006973|ENSPPAP00000001422|canonical
SUOX|pan_paniscus|ENSPPAT00000007012|ENSPPAP00000001428|alternative
SUOX|pan_troglodytes|ENSPTRT00000042326|ENSPTRP00000044418|canonical
SUOX|pan_troglodytes|ENSPTRT00000090034|ENSPTRP00000076919|alternative
SUOX|papio_anubis|ENSPANT00000035689|ENSPANP00000043777|canonical
SUOX|papio_anubis|ENSPANT00000065328|ENSPANP00000051253|alternative
SUOX|pongo_abelii|ENSPPYT00000005493|ENSPPYP00000005285|canonical
SUOX|prolemur_simus|ENSPSMT00000041027|ENSPSMP00000035600|canonical
SUOX|propithecus_coquereli|ENSPCOT00000018103|ENSPCOP00000007559|canonical
SUOX|saimiri_boliviensis_boliviensis|ENSSBOT00000054493|ENSSBOP00000037551|canonical
SUOX|saimiri_boliviensis_boliviensis|ENSSBOT00000054495|ENSSBOP00000037553|alternative
SUOX|theropithecus_gelada|ENSTGET00000018702|ENSTGEP00000015637|canonical
TAFAZZIN|aotus_nancymaae|ENSANAT00000026760|ENSANAP00000008974|alternative
TAFAZZIN|aotus_nancymaae|ENSANAT00000026769|ENSANAP00000008984|canonical
TAFAZZIN|aotus_nancymaae|ENSANAT00000026773|ENSANAP00000008987|alternative
TAFAZZIN|aotus_nancymaae|ENSANAT00000026780|ENSANAP00000008994|alternative
TAFAZZIN|callithrix_jacchus|ENSCJAT00000033030|ENSCJAP00000031252|alternative
TAFAZZIN|callithrix_jacchus|ENSCJAT00000052737|ENSCJAP00000044558|alternative
TAFAZZIN|callithrix_jacchus|ENSCJAT00000072188|ENSCJAP00000063039|alternative
TAFAZZIN|callithrix_jacchus|ENSCJAT00000074060|ENSCJAP00000065572|alternative
TAFAZZIN|callithrix_jacchus|ENSCJAT00000078364|ENSCJAP00000061652|alternative
TAFAZZIN|callithrix_jacchus|ENSCJAT00000127262|ENSCJAP00000093803|canonical
TAFAZZIN|carlito_syrichta|ENSTSYT00000028557|ENSTSYP00000014820|alternative
TAFAZZIN|carlito_syrichta|ENSTSYT00000043954|ENSTSYP00000017480|canonical
TAFAZZIN|cercocebus_atys|ENSCATT00000046746|ENSCATP00000022535|alternative
TAFAZZIN|cercocebus_atys|ENSCATT00000046770|ENSCATP00000022559|canonical
TAFAZZIN|cercocebus_atys|ENSCATT00000046774|ENSCATP00000022563|alternative
TAFAZZIN|chlorocebus_sabaeus|ENSCSAT00000015826|ENSCSAP00000013754|canonical
TAFAZZIN|colobus_angolensis_palliatus|ENSCANT00000048371|ENSCANP00000025369|alternative
TAFAZZIN|colobus_angolensis_palliatus|ENSCANT00000048421|ENSCANP00000025419|canonical
TAFAZZIN|colobus_angolensis_palliatus|ENSCANT00000048428|ENSCANP00000025425|alternative
TAFAZZIN|gorilla_gorilla|ENSGGOT00000011990|ENSGGOP00000011653|canonical
TAFAZZIN|gorilla_gorilla|ENSGGOT00000051047|ENSGGOP00000035903|alternative
TAFAZZIN|gorilla_gorilla|ENSGGOT00000060898|ENSGGOP00000050249|alternative
TAFAZZIN|gorilla_gorilla|ENSGGOT00000065388|ENSGGOP00000029115|alternative
TAFAZZIN|homo_sapiens|ENST00000369776|ENSP00000358791|alternative
TAFAZZIN|homo_sapiens|ENST00000439735|ENSP00000398193|alternative
TAFAZZIN|homo_sapiens|ENST00000475699|ENSP00000419854|alternative
TAFAZZIN|homo_sapiens|ENST00000479875|ENSP00000498940|alternative
TAFAZZIN|homo_sapiens|ENST00000601016|ENSP00000469981|canonical
TAFAZZIN|homo_sapiens|ENST00000612012|ENSP00000482070|alternative
TAFAZZIN|homo_sapiens|ENST00000612460|ENSP00000481037|alternative
TAFAZZIN|homo_sapiens|ENST00000613002|ENSP00000478154|alternative
TAFAZZIN|homo_sapiens|ENST00000616020|ENSP00000483636|alternative
TAFAZZIN|homo_sapiens|ENST00000651139|ENSP00000498957|alternative
TAFAZZIN|homo_sapiens|ENST00000652354|ENSP00000498734|alternative
TAFAZZIN|homo_sapiens|ENST00000652358|ENSP00000498464|alternative
TAFAZZIN|homo_sapiens|ENST00000652390|ENSP00000498858|alternative
TAFAZZIN|homo_sapiens|ENST00000652644|ENSP00000498496|alternative
TAFAZZIN|homo_sapiens|ENST00000965099|ENSP00000635158|alternative
TAFAZZIN|macaca_fascicularis|ENSMFAT00000063623|ENSMFAP00000013594|alternative
TAFAZZIN|macaca_fascicularis|ENSMFAT00000063765|ENSMFAP00000013642|canonical
TAFAZZIN|macaca_fascicularis|ENSMFAT00000063843|ENSMFAP00000013671|alternative
TAFAZZIN|macaca_mulatta|ENSMMUT00000007738|ENSMMUP00000007268|canonical
TAFAZZIN|macaca_mulatta|ENSMMUT00000007739|ENSMMUP00000007269|alternative
TAFAZZIN|macaca_mulatta|ENSMMUT00000007740|ENSMMUP00000007270|alternative
TAFAZZIN|macaca_nemestrina|ENSMNET00000054482|ENSMNEP00000030067|alternative
TAFAZZIN|macaca_nemestrina|ENSMNET00000054497|ENSMNEP00000030082|alternative
TAFAZZIN|macaca_nemestrina|ENSMNET00000054513|ENSMNEP00000030098|canonical
TAFAZZIN|macaca_nemestrina|ENSMNET00000054522|ENSMNEP00000030107|alternative
TAFAZZIN|microcebus_murinus|ENSMICT00000032547|ENSMICP00000033594|canonical
TAFAZZIN|microcebus_murinus|ENSMICT00000046440|ENSMICP00000019265|alternative
TAFAZZIN|microcebus_murinus|ENSMICT00000048634|ENSMICP00000017506|alternative
TAFAZZIN|microcebus_murinus|ENSMICT00000054072|ENSMICP00000017645|alternative
TAFAZZIN|nomascus_leucogenys|ENSNLET00000018074|ENSNLEP00000017211|canonical
TAFAZZIN|pan_paniscus|ENSPPAT00000050094|ENSPPAP00000027254|canonical
TAFAZZIN|pan_paniscus|ENSPPAT00000050097|ENSPPAP00000027257|alternative
TAFAZZIN|pan_paniscus|ENSPPAT00000050099|ENSPPAP00000027259|alternative
TAFAZZIN|pan_paniscus|ENSPPAT00000050102|ENSPPAP00000027262|alternative
TAFAZZIN|pan_troglodytes|ENSPTRT00000041877|ENSPTRP00000038670|canonical
TAFAZZIN|pan_troglodytes|ENSPTRT00000077077|ENSPTRP00000087447|alternative
TAFAZZIN|pan_troglodytes|ENSPTRT00000106418|ENSPTRP00000086684|alternative
TAFAZZIN|pan_troglodytes|ENSPTRT00000108211|ENSPTRP00000082354|alternative
TAFAZZIN|papio_anubis|ENSPANT00000017796|ENSPANP00000003944|canonical
TAFAZZIN|papio_anubis|ENSPANT00000033505|ENSPANP00000025123|alternative
TAFAZZIN|papio_anubis|ENSPANT00000057849|ENSPANP00000033267|alternative
TAFAZZIN|papio_anubis|ENSPANT00000065247|ENSPANP00000050279|alternative
TAFAZZIN|pongo_abelii|ENSPPYT00000024344|ENSPPYP00000023366|canonical
TAFAZZIN|pongo_abelii|ENSPPYT00000034112|ENSPPYP00000037022|alternative
TAFAZZIN|pongo_abelii|ENSPPYT00000034812|ENSPPYP00000042183|alternative
TAFAZZIN|pongo_abelii|ENSPPYT00000035998|ENSPPYP00000042470|alternative
TAFAZZIN|pongo_abelii|ENSPPYT00000047564|ENSPPYP00000039133|alternative
TAFAZZIN|prolemur_simus|ENSPSMT00000025655|ENSPSMP00000022103|canonical
TAFAZZIN|prolemur_simus|ENSPSMT00000025669|ENSPSMP00000022116|alternative
TAFAZZIN|prolemur_simus|ENSPSMT00000025672|ENSPSMP00000022119|alternative
TAFAZZIN|prolemur_simus|ENSPSMT00000025687|ENSPSMP00000022132|alternative
TAFAZZIN|propithecus_coquereli|ENSPCOT00000032888|ENSPCOP00000022217|alternative
TAFAZZIN|propithecus_coquereli|ENSPCOT00000032889|ENSPCOP00000022218|canonical
TAFAZZIN|propithecus_coquereli|ENSPCOT00000032890|ENSPCOP00000022219|alternative
TAFAZZIN|propithecus_coquereli|ENSPCOT00000032891|ENSPCOP00000022220|alternative
TAFAZZIN|propithecus_coquereli|ENSPCOT00000032892|ENSPCOP00000022221|alternative
TAFAZZIN|propithecus_coquereli|ENSPCOT00000032894|ENSPCOP00000022223|alternative
TAFAZZIN|saimiri_boliviensis_boliviensis|ENSSBOT00000044037|ENSSBOP00000027161|alternative
TAFAZZIN|saimiri_boliviensis_boliviensis|ENSSBOT00000044051|ENSSBOP00000027175|canonical
TAFAZZIN|saimiri_boliviensis_boliviensis|ENSSBOT00000044060|ENSSBOP00000027184|alternative
TAFAZZIN|saimiri_boliviensis_boliviensis|ENSSBOT00000044068|ENSSBOP00000027192|alternative
TAFAZZIN|theropithecus_gelada|ENSTGET00000018854|ENSTGEP00000015760|alternative
TAFAZZIN|theropithecus_gelada|ENSTGET00000018863|ENSTGEP00000015769|canonical
TAFAZZIN|theropithecus_gelada|ENSTGET00000018865|ENSTGEP00000015771|alternative
TAT|aotus_nancymaae|ENSANAT00000026335|ENSANAP00000008551|canonical
TAT|callithrix_jacchus|ENSCJAT00000029184|ENSCJAP00000027613|canonical
TAT|carlito_syrichta|ENSTSYT00000006038|ENSTSYP00000005521|alternative
TAT|carlito_syrichta|ENSTSYT00000028419|ENSTSYP00000016800|alternative
TAT|carlito_syrichta|ENSTSYT00000044618|ENSTSYP00000018589|canonical
TAT|carlito_syrichta|ENSTSYT00000048312|ENSTSYP00000024085|alternative
TAT|cercocebus_atys|ENSCATT00000064138|ENSCATP00000039825|canonical
TAT|chlorocebus_sabaeus|ENSCSAT00000002307|ENSCSAP00000000628|canonical
TAT|colobus_angolensis_palliatus|ENSCANT00000039668|ENSCANP00000016727|canonical
TAT|gorilla_gorilla|ENSGGOT00000004720|ENSGGOP00000004601|canonical
TAT|homo_sapiens|ENST00000355962|ENSP00000348234|canonical
TAT|homo_sapiens|ENST00000895691|ENSP00000565750|alternative
TAT|homo_sapiens|ENST00000895692|ENSP00000565751|alternative
TAT|homo_sapiens|ENST00000895693|ENSP00000565752|alternative
TAT|homo_sapiens|ENST00000895694|ENSP00000565753|alternative
TAT|homo_sapiens|ENST00000895695|ENSP00000565754|alternative
TAT|homo_sapiens|ENST00000895696|ENSP00000565755|alternative
TAT|homo_sapiens|ENST00000895697|ENSP00000565756|alternative
TAT|macaca_fascicularis|ENSMFAT00000026196|ENSMFAP00000007505|canonical
TAT|macaca_mulatta|ENSMMUT00000028053|ENSMMUP00000026246|canonical
TAT|macaca_mulatta|ENSMMUT00000041125|ENSMMUP00000034161|alternative
TAT|macaca_mulatta|ENSMMUT00000041126|ENSMMUP00000034162|alternative
TAT|macaca_mulatta|ENSMMUT00000041128|ENSMMUP00000034164|alternative
TAT|macaca_mulatta|ENSMMUT00000041129|ENSMMUP00000034165|alternative
TAT|macaca_mulatta|ENSMMUT00000041130|ENSMMUP00000034166|alternative
TAT|macaca_mulatta|ENSMMUT00000041131|ENSMMUP00000034167|alternative
TAT|macaca_mulatta|ENSMMUT00000098774|ENSMMUP00000080320|alternative
TAT|macaca_nemestrina|ENSMNET00000014901|ENSMNEP00000002935|canonical
TAT|microcebus_murinus|ENSMICT00000001889|ENSMICP00000001723|canonical
TAT|nomascus_leucogenys|ENSNLET00000007356|ENSNLEP00000007009|canonical
TAT|pan_paniscus|ENSPPAT00000054136|ENSPPAP00000031272|canonical
TAT|pan_troglodytes|ENSPTRT00000015355|ENSPTRP00000014220|canonical
TAT|papio_anubis|ENSPANT00000022192|ENSPANP00000015998|canonical
TAT|pongo_abelii|ENSPPYT00000008848|ENSPPYP00000008501|canonical
TAT|prolemur_simus|ENSPSMT00000011690|ENSPSMP00000009978|canonical
TAT|propithecus_coquereli|ENSPCOT00000041814|ENSPCOP00000030862|canonical
TAT|saimiri_boliviensis_boliviensis|ENSSBOT00000047648|ENSSBOP00000030761|canonical
TAT|theropithecus_gelada|ENSTGET00000016872|ENSTGEP00000014074|canonical
TCN2|aotus_nancymaae|ENSANAT00000056725|ENSANAP00000038631|canonical
TCN2|aotus_nancymaae|ENSANAT00000056729|ENSANAP00000038635|alternative
TCN2|callithrix_jacchus|ENSCJAT00000020746|ENSCJAP00000019627|canonical
TCN2|carlito_syrichta|ENSTSYT00000013936|ENSTSYP00000012787|canonical
TCN2|cercocebus_atys|ENSCATT00000045209|ENSCATP00000021009|canonical
TCN2|chlorocebus_sabaeus|ENSCSAT00000007259|ENSCSAP00000005444|canonical
TCN2|colobus_angolensis_palliatus|ENSCANT00000039188|ENSCANP00000016251|canonical
TCN2|gorilla_gorilla|ENSGGOT00000000123|ENSGGOP00000000121|canonical
TCN2|homo_sapiens|ENST00000215838|ENSP00000215838|canonical
TCN2|homo_sapiens|ENST00000405742|ENSP00000385914|alternative
TCN2|homo_sapiens|ENST00000407817|ENSP00000384914|alternative
TCN2|homo_sapiens|ENST00000450638|ENSP00000394184|alternative
TCN2|homo_sapiens|ENST00000698263|ENSP00000513635|alternative
TCN2|homo_sapiens|ENST00000698265|ENSP00000513636|alternative
TCN2|homo_sapiens|ENST00000698266|ENSP00000513637|alternative
TCN2|homo_sapiens|ENST00000698268|ENSP00000513639|alternative
TCN2|homo_sapiens|ENST00000698270|ENSP00000513641|alternative
TCN2|homo_sapiens|ENST00000698271|ENSP00000513642|alternative
TCN2|homo_sapiens|ENST00000698272|ENSP00000513643|alternative
TCN2|homo_sapiens|ENST00000698273|ENSP00000513644|alternative
TCN2|homo_sapiens|ENST00000883716|ENSP00000553775|alternative
TCN2|homo_sapiens|ENST00000883717|ENSP00000553776|alternative
TCN2|homo_sapiens|ENST00000883718|ENSP00000553777|alternative
TCN2|homo_sapiens|ENST00000927599|ENSP00000597658|alternative
TCN2|homo_sapiens|ENST00000947106|ENSP00000617165|alternative
TCN2|homo_sapiens|ENST00000947107|ENSP00000617166|alternative
TCN2|homo_sapiens|ENST00000947108|ENSP00000617167|alternative
TCN2|macaca_fascicularis|ENSMFAT00000014350|ENSMFAP00000040085|canonical
TCN2|macaca_fascicularis|ENSMFAT00000080977|ENSMFAP00000049790|alternative
TCN2|macaca_fascicularis|ENSMFAT00000086153|ENSMFAP00000063142|alternative
TCN2|macaca_mulatta|ENSMMUT00000027830|ENSMMUP00000026036|alternative
TCN2|macaca_mulatta|ENSMMUT00000087238|ENSMMUP00000075349|canonical
TCN2|macaca_mulatta|ENSMMUT00000106239|ENSMMUP00000065750|alternative
TCN2|macaca_nemestrina|ENSMNET00000021970|ENSMNEP00000004302|canonical
TCN2|microcebus_murinus|ENSMICT00000059181|ENSMICP00000047784|canonical
TCN2|nomascus_leucogenys|ENSNLET00000005035|ENSNLEP00000004789|canonical
TCN2|pan_paniscus|ENSPPAT00000063782|ENSPPAP00000040861|canonical
TCN2|pan_troglodytes|ENSPTRT00000026626|ENSPTRP00000024542|canonical
TCN2|papio_anubis|ENSPANT00000021101|ENSPANP00000013150|canonical
TCN2|pongo_abelii|ENSPPYT00000013604|ENSPPYP00000013071|canonical
TCN2|pongo_abelii|ENSPPYT00000040432|ENSPPYP00000045478|alternative
TCN2|prolemur_simus|ENSPSMT00000028731|ENSPSMP00000024776|canonical
TCN2|propithecus_coquereli|ENSPCOT00000035873|ENSPCOP00000025183|canonical
TCN2|saimiri_boliviensis_boliviensis|ENSSBOT00000022563|ENSSBOP00000005870|canonical
TCN2|theropithecus_gelada|ENSTGET00000034520|ENSTGEP00000028989|canonical
TECR|aotus_nancymaae|ENSANAT00000043852|ENSANAP00000025928|canonical
TECR|aotus_nancymaae|ENSANAT00000043862|ENSANAP00000025938|alternative
TECR|aotus_nancymaae|ENSANAT00000043866|ENSANAP00000025942|alternative
TECR|callithrix_jacchus|ENSCJAT00000008902|ENSCJAP00000008418|canonical
TECR|callithrix_jacchus|ENSCJAT00000107371|ENSCJAP00000077698|alternative
TECR|carlito_syrichta|ENSTSYT00000047850|ENSTSYP00000019985|canonical
TECR|carlito_syrichta|ENSTSYT00000048170|ENSTSYP00000023846|alternative
TECR|cercocebus_atys|ENSCATT00000065252|ENSCATP00000040894|alternative
TECR|cercocebus_atys|ENSCATT00000065257|ENSCATP00000040899|canonical
TECR|cercocebus_atys|ENSCATT00000065258|ENSCATP00000040900|alternative
TECR|chlorocebus_sabaeus|ENSCSAT00000004360|ENSCSAP00000002615|canonical
TECR|colobus_angolensis_palliatus|ENSCANT00000042786|ENSCANP00000019820|alternative
TECR|colobus_angolensis_palliatus|ENSCANT00000042852|ENSCANP00000019886|canonical
TECR|colobus_angolensis_palliatus|ENSCANT00000042872|ENSCANP00000019906|alternative
TECR|colobus_angolensis_palliatus|ENSCANT00000042893|ENSCANP00000019927|alternative
TECR|colobus_angolensis_palliatus|ENSCANT00000042895|ENSCANP00000019929|alternative
TECR|gorilla_gorilla|ENSGGOT00000046281|ENSGGOP00000030476|canonical
TECR|homo_sapiens|ENST00000215567|ENSP00000215567|canonical
TECR|homo_sapiens|ENST00000596073|ENSP00000472697|alternative
TECR|homo_sapiens|ENST00000601187|ENSP00000472957|alternative
TECR|homo_sapiens|ENST00000882752|ENSP00000552811|alternative
TECR|homo_sapiens|ENST00000882753|ENSP00000552812|alternative
TECR|homo_sapiens|ENST00000882754|ENSP00000552813|alternative
TECR|homo_sapiens|ENST00000882755|ENSP00000552814|alternative
TECR|homo_sapiens|ENST00000882756|ENSP00000552815|alternative
TECR|homo_sapiens|ENST00000882757|ENSP00000552816|alternative
TECR|homo_sapiens|ENST00000882758|ENSP00000552817|alternative
TECR|homo_sapiens|ENST00000913609|ENSP00000583668|alternative
TECR|homo_sapiens|ENST00000913610|ENSP00000583669|alternative
TECR|homo_sapiens|ENST00000913611|ENSP00000583670|alternative
TECR|homo_sapiens|ENST00000913612|ENSP00000583671|alternative
TECR|homo_sapiens|ENST00000971293|ENSP00000641352|alternative
TECR|homo_sapiens|ENST00000971294|ENSP00000641353|alternative
TECR|homo_sapiens|ENST00000971295|ENSP00000641354|alternative
TECR|homo_sapiens|ENST00000971296|ENSP00000641355|alternative
TECR|macaca_mulatta|ENSMMUT00000030417|ENSMMUP00000028466|alternative
TECR|macaca_mulatta|ENSMMUT00000055868|ENSMMUP00000050379|canonical
TECR|macaca_mulatta|ENSMMUT00000074641|ENSMMUP00000056719|alternative
TECR|macaca_nemestrina|ENSMNET00000061896|ENSMNEP00000037429|canonical
TECR|microcebus_murinus|ENSMICT00000009814|ENSMICP00000008936|alternative
TECR|microcebus_murinus|ENSMICT00000059667|ENSMICP00000043020|canonical
TECR|nomascus_leucogenys|ENSNLET00000017470|ENSNLEP00000016622|alternative
TECR|nomascus_leucogenys|ENSNLET00000039602|ENSNLEP00000045818|canonical
TECR|nomascus_leucogenys|ENSNLET00000046653|ENSNLEP00000026833|alternative
TECR|pan_paniscus|ENSPPAT00000039557|ENSPPAP00000016858|alternative
TECR|pan_paniscus|ENSPPAT00000039562|ENSPPAP00000016863|canonical
TECR|pan_paniscus|ENSPPAT00000039567|ENSPPAP00000016868|alternative
TECR|pan_paniscus|ENSPPAT00000039569|ENSPPAP00000016870|alternative
TECR|pan_troglodytes|ENSPTRT00000019539|ENSPTRP00000018079|alternative
TECR|pan_troglodytes|ENSPTRT00000100324|ENSPTRP00000087051|canonical
TECR|pan_troglodytes|ENSPTRT00000100885|ENSPTRP00000086199|alternative
TECR|pan_troglodytes|ENSPTRT00000103307|ENSPTRP00000081395|alternative
TECR|papio_anubis|ENSPANT00000005462|ENSPANP00000007651|alternative
TECR|papio_anubis|ENSPANT00000038867|ENSPANP00000034055|canonical
TECR|pongo_abelii|ENSPPYT00000011234|ENSPPYP00000010812|canonical
TECR|pongo_abelii|ENSPPYT00000037721|ENSPPYP00000038264|alternative
TECR|propithecus_coquereli|ENSPCOT00000033714|ENSPCOP00000023039|canonical
TECR|propithecus_coquereli|ENSPCOT00000033716|ENSPCOP00000023041|alternative
TECR|propithecus_coquereli|ENSPCOT00000033717|ENSPCOP00000023042|alternative
TECR|theropithecus_gelada|ENSTGET00000011285|ENSTGEP00000009342|canonical
TM7SF2|aotus_nancymaae|ENSANAT00000058028|ENSANAP00000039924|canonical
TM7SF2|aotus_nancymaae|ENSANAT00000058029|ENSANAP00000039925|alternative
TM7SF2|callithrix_jacchus|ENSCJAT00000004714|ENSCJAP00000004473|canonical
TM7SF2|callithrix_jacchus|ENSCJAT00000004721|ENSCJAP00000004480|alternative
TM7SF2|callithrix_jacchus|ENSCJAT00000117488|ENSCJAP00000091344|alternative
TM7SF2|carlito_syrichta|ENSTSYT00000038594|ENSTSYP00000034083|canonical
TM7SF2|cercocebus_atys|ENSCATT00000000778|ENSCATP00000000169|canonical
TM7SF2|cercocebus_atys|ENSCATT00000000800|ENSCATP00000000176|alternative
TM7SF2|cercocebus_atys|ENSCATT00000000853|ENSCATP00000000180|alternative
TM7SF2|chlorocebus_sabaeus|ENSCSAT00000005673|ENSCSAP00000003887|canonical
TM7SF2|colobus_angolensis_palliatus|ENSCANT00000057419|ENSCANP00000034189|canonical
TM7SF2|colobus_angolensis_palliatus|ENSCANT00000057420|ENSCANP00000034190|alternative
TM7SF2|gorilla_gorilla|ENSGGOT00000002725|ENSGGOP00000002671|canonical
TM7SF2|gorilla_gorilla|ENSGGOT00000055519|ENSGGOP00000032056|alternative
TM7SF2|gorilla_gorilla|ENSGGOT00000059910|ENSGGOP00000049125|alternative
TM7SF2|gorilla_gorilla|ENSGGOT00000066265|ENSGGOP00000045260|alternative
TM7SF2|homo_sapiens|ENST00000279263|ENSP00000279263|canonical
TM7SF2|homo_sapiens|ENST00000345348|ENSP00000329520|alternative
TM7SF2|homo_sapiens|ENST00000524986|ENSP00000435972|alternative
TM7SF2|homo_sapiens|ENST00000525385|ENSP00000433325|alternative
TM7SF2|homo_sapiens|ENST00000526085|ENSP00000434447|alternative
TM7SF2|homo_sapiens|ENST00000526809|ENSP00000432171|alternative
TM7SF2|homo_sapiens|ENST00000527968|ENSP00000431685|alternative
TM7SF2|homo_sapiens|ENST00000528802|ENSP00000436233|alternative
TM7SF2|homo_sapiens|ENST00000529414|ENSP00000433275|alternative
TM7SF2|homo_sapiens|ENST00000530750|ENSP00000432413|alternative
TM7SF2|homo_sapiens|ENST00000531321|ENSP00000431300|alternative
TM7SF2|homo_sapiens|ENST00000534371|ENSP00000432187|alternative
TM7SF2|homo_sapiens|ENST00000881612|ENSP00000551671|alternative
TM7SF2|homo_sapiens|ENST00000881613|ENSP00000551672|alternative
TM7SF2|homo_sapiens|ENST00000881614|ENSP00000551675|alternative
TM7SF2|homo_sapiens|ENST00000881620|ENSP00000551679|alternative
TM7SF2|homo_sapiens|ENST00000881621|ENSP00000551680|alternative
TM7SF2|homo_sapiens|ENST00000881622|ENSP00000551681|alternative
TM7SF2|homo_sapiens|ENST00000881623|ENSP00000551682|alternative
TM7SF2|homo_sapiens|ENST00000934219|ENSP00000604278|alternative
TM7SF2|homo_sapiens|ENST00000970956|ENSP00000641015|alternative
TM7SF2|homo_sapiens|ENST00000970957|ENSP00000641016|alternative
TM7SF2|homo_sapiens|ENST00000970958|ENSP00000641017|alternative
TM7SF2|homo_sapiens|ENST00000970959|ENSP00000641018|alternative
TM7SF2|macaca_mulatta|ENSMMUT00000026393|ENSMMUP00000024707|canonical
TM7SF2|macaca_nemestrina|ENSMNET00000051103|ENSMNEP00000026817|canonical
TM7SF2|macaca_nemestrina|ENSMNET00000051119|ENSMNEP00000026833|alternative
TM7SF2|macaca_nemestrina|ENSMNET00000051124|ENSMNEP00000026837|alternative
TM7SF2|microcebus_murinus|ENSMICT00000016585|ENSMICP00000015112|alternative
TM7SF2|microcebus_murinus|ENSMICT00000026708|ENSMICP00000034904|canonical
TM7SF2|nomascus_leucogenys|ENSNLET00000006987|ENSNLEP00000006654|canonical
TM7SF2|nomascus_leucogenys|ENSNLET00000046500|ENSNLEP00000036915|alternative
TM7SF2|pan_paniscus|ENSPPAT00000037186|ENSPPAP00000014500|canonical
TM7SF2|pan_paniscus|ENSPPAT00000037188|ENSPPAP00000014502|alternative
TM7SF2|pan_troglodytes|ENSPTRT00000007221|ENSPTRP00000006658|alternative
TM7SF2|pan_troglodytes|ENSPTRT00000086843|ENSPTRP00000076493|alternative
TM7SF2|pan_troglodytes|ENSPTRT00000088529|ENSPTRP00000084432|alternative
TM7SF2|pan_troglodytes|ENSPTRT00000102652|ENSPTRP00000082040|canonical
TM7SF2|papio_anubis|ENSPANT00000021485|ENSPANP00000000503|canonical
TM7SF2|papio_anubis|ENSPANT00000048012|ENSPANP00000029282|alternative
TM7SF2|pongo_abelii|ENSPPYT00000003691|ENSPPYP00000003564|alternative
TM7SF2|pongo_abelii|ENSPPYT00000056516|ENSPPYP00000027282|canonical
TM7SF2|prolemur_simus|ENSPSMT00000001185|ENSPSMP00000001055|canonical
TM7SF2|prolemur_simus|ENSPSMT00000001187|ENSPSMP00000001057|alternative
TM7SF2|prolemur_simus|ENSPSMT00000001192|ENSPSMP00000001062|alternative
TM7SF2|prolemur_simus|ENSPSMT00000001193|ENSPSMP00000001063|alternative
TM7SF2|propithecus_coquereli|ENSPCOT00000036125|ENSPCOP00000025433|canonical
TM7SF2|propithecus_coquereli|ENSPCOT00000036126|ENSPCOP00000025434|alternative
TM7SF2|saimiri_boliviensis_boliviensis|ENSSBOT00000025038|ENSSBOP00000008280|canonical
TM7SF2|saimiri_boliviensis_boliviensis|ENSSBOT00000025047|ENSSBOP00000008289|alternative
TM7SF2|theropithecus_gelada|ENSTGET00000014604|ENSTGEP00000012150|canonical
TM7SF2|theropithecus_gelada|ENSTGET00000014607|ENSTGEP00000012152|alternative
TM7SF2|theropithecus_gelada|ENSTGET00000014611|ENSTGEP00000012156|alternative
TSPO|aotus_nancymaae|ENSANAT00000027146|ENSANAP00000009353|canonical
TSPO|callithrix_jacchus|ENSCJAT00000114481|ENSCJAP00000068686|canonical
TSPO|carlito_syrichta|ENSTSYT00000027132|ENSTSYP00000031552|canonical
TSPO|cercocebus_atys|ENSCATT00000038330|ENSCATP00000014184|canonical
TSPO|chlorocebus_sabaeus|ENSCSAT00000003646|ENSCSAP00000001923|canonical
TSPO|colobus_angolensis_palliatus|ENSCANT00000035833|ENSCANP00000012921|canonical
TSPO|gorilla_gorilla|ENSGGOT00000010347|ENSGGOP00000010056|canonical
TSPO|homo_sapiens|ENST00000329563|ENSP00000328973|alternative
TSPO|homo_sapiens|ENST00000337554|ENSP00000338004|canonical
TSPO|homo_sapiens|ENST00000396265|ENSP00000379563|alternative
TSPO|homo_sapiens|ENST00000428336|ENSP00000405685|alternative
TSPO|homo_sapiens|ENST00000583777|ENSP00000463495|alternative
TSPO|homo_sapiens|ENST00000864330|ENSP00000534389|alternative
TSPO|homo_sapiens|ENST00000864331|ENSP00000534390|alternative
TSPO|homo_sapiens|ENST00000864332|ENSP00000534391|alternative
TSPO|homo_sapiens|ENST00000864333|ENSP00000534392|alternative
TSPO|homo_sapiens|ENST00000864334|ENSP00000534393|alternative
TSPO|homo_sapiens|ENST00000864335|ENSP00000534394|alternative
TSPO|homo_sapiens|ENST00000864336|ENSP00000534395|alternative
TSPO|homo_sapiens|ENST00000864337|ENSP00000534396|alternative
TSPO|homo_sapiens|ENST00000864338|ENSP00000534397|alternative
TSPO|homo_sapiens|ENST00000864339|ENSP00000534398|alternative
TSPO|homo_sapiens|ENST00000864340|ENSP00000534399|alternative
TSPO|homo_sapiens|ENST00000864341|ENSP00000534400|alternative
TSPO|homo_sapiens|ENST00000864342|ENSP00000534401|alternative
TSPO|homo_sapiens|ENST00000924335|ENSP00000594394|alternative
TSPO|homo_sapiens|ENST00000972386|ENSP00000642445|alternative
TSPO|homo_sapiens|ENST00000972387|ENSP00000642446|alternative
